0.19,0.0
0.9555728057861407,0.2947551744109042
0.49161207071801705,0.3351754345478552
0.11846306235315938,0.14854798166892566
0.21737790949800503,0.5538698804433017
0.07473009358642439,0.9972037971811801
-0.22252093395631434,0.9749279121818236
-0.09499999999999996,0.16454482671904336
-0.7330518718298261,0.6801727377709197
-0.5360764764019395,0.2581608247749472
-0.18787785698277443,0.028318030573473197
-0.5883543416039516,-0.08868014837482356
-0.9009688679024191,-0.433883739117558
-0.7330518718298266,-0.6801727377709191
-0.09500000000000008,-0.1645448267190433
-0.2225209339563146,-0.9749279121818236
0.04446440568392197,-0.5933362593228023
0.06941479462961496,-0.17686601224239884
0.3709764321059464,-0.46518973206847786
0.8262387743159945,-0.5633200580636227
0.9555728057861406,-0.2947551744109047
