1.0,0.0
0.4796113652623655,0.21353673761479508
0.2241587531302175,0.248953516534927
0.27966037990932746,0.8607061472471139
-0.0250868311842368,0.2386852548883856
-0.4999999999999998,0.8660254037844387
-0.42473392204684735,0.3085872574535485
-0.32767944624582485,0.06965041642394951
-0.8852235786640942,-0.18816008019007197
-0.19416407864998741,-0.1410684605501935
-0.5000000000000004,-0.8660254037844384
-0.054877443215518476,-0.5221239950683435
0.10352069311560731,-0.31860393295887646
0.6055631987547663,-0.6725460670570421
0.21925090983422413,-0.09761679433819222
