1.0,0.0
0.5071110588017609,0.1358799986788234
0.29011851026778696,0.16749999999999995
0.6399316369738256,0.6399316369738255
0.12000000000000002,0.20784609690826525
0.23423123581778146,0.8741628727916068
2.0512833885718164e-17,0.33499999999999996
-0.13587999867882333,0.5071110588017609
-0.4999999999999998,0.8660254037844387
-0.37123106012293744,0.3712310601229375
-0.29011851026778684,0.1675000000000001
-0.8741628727916068,0.23423123581778152
-0.24,2.9391523179536474e-17
-0.8741628727916069,-0.23423123581778132
-0.29011851026778696,-0.1674999999999999
-0.37123106012293755,-0.37123106012293744
-0.5000000000000004,-0.8660254037844384
-0.1358799986788238,-0.5071110588017608
-6.153850165715449e-17,-0.33499999999999996
0.23423123581778088,-0.874162872791607
0.11999999999999983,-0.20784609690826536
0.6399316369738248,-0.6399316369738263
0.29011851026778684,-0.16750000000000012
0.5071110588017608,-0.13587999867882383
